,Unnamed: 0,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
26,26,WorldRemit,Payment company,online,7500,7500.0,962.01,0.09424,2.2164,25.0,2.356,0.3333333333,2.5497652732,191.2323954907,Within 24 hours,7333.7676,706.8,2021-11-25 13:25:49,Debit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
27,27,WorldRemit,Payment company,online,7500,7500.0,962.01,0.09424,2.2164,25.0,2.356,0.3333333333,2.5497652732,191.2323954907,Within 24 hours,7333.7676,706.8,2021-11-25 13:25:49,Credit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
28,28,WorldRemit,Payment company,online,7500,7500.0,962.01,0.09308,2.1392,25.0,2.327,0.3333333333,2.4725599347,185.44199510130002,Not specified,7339.558000000001,698.1,2021-11-19 08:07:13,Credit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
29,29,Xendpay,Payment company,"phone, online",7500,7500.0,962.01,0.09584,0.5017,0.0,0.0,0.0,0.5016593859,37.6244539392,Not specified,7462.3755,718.8,2021-11-25 14:06:53,Bank Account,Bank Account,0.0963232144460262,2021-11-25 14:06:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
0,0,Bank of East Asia HK,Payment company,"phone, online",20000,20000.0,2565.37,0.09596008060000001,0.4165,100.0,9.596,0.5,0.9165308818000001,183.3061763556,Not specified,19916.6938,1919.2016,2021-11-25 14:23:07,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,1,China Construction Bank,Payment company,"phone, online",20000,20000.0,2565.37,0.0961630926,0.1789,100.0,9.6163,0.5,0.6789178374,135.7835674708,Not specified,19964.2164,1923.2619,2021-11-25 14:18:50,Bank Account,Bank Account,0.09633545391580946,2021-11-25 14:17:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,2,Chong Hing Bank,Bank,"phone, online",20000,20000.0,2565.37,0.09584695160000001,0.4999,110.0,10.5432,0.55,1.0499470578,209.98941156840002,Not specified,19900.0106,1916.9389999999999,2021-11-25 14:13:22,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,3,CITIC Bank,Payment company,"phone, online",20000,20000.0,2565.37,0.09592602189999999,0.4557,100.0,9.5926,0.5,0.9557182723000001,191.143654469,Not specified,19908.8563,1918.5204,2021-11-25 14:20:11,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,4,DBS Hong Kong,Payment company,"phone, online",20000,20000.0,2565.37,0.09579813109999999,0.5884,100.0,9.5798,0.5,1.0884329575,217.6865915037,Not specified,19882.3134,1915.9626,2021-11-25 14:20:46,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",20000,20000.0,2565.37,0.09568645460000001,0.7005,100.0,9.5686,0.5,1.2004887969,240.097759387,Not specified,19859.9022,1913.7291,2021-11-25 14:23:08,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,6,Hang Seng Bank,Payment company,"phone, online",20000,20000.0,2565.37,0.09576709439999999,0.5828,65.0,6.2249,0.325,0.9078478872,181.56957744849998,Not specified,19883.4304,1915.3419,2021-11-25 14:13:07,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,7,HSBC Hong Kong,Payment company,"phone, online",20000,20000.0,2565.37,0.09559315550000001,0.7634,50.0,4.7797,0.25,1.0134162736,202.68325472869998,Not specified,19847.3167,1911.8631,2021-11-25 14:13:09,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,8,InstaReM,Payment company,online,20000,19540.0,2565.37,0.0963,0.0638,460.0,44.298,2.3541453429,2.4179217019999997,472.4619005721,Not specified,19527.5381,1881.7020000000002,2021-11-25 14:22:21,Debit Card,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,9,InstaReM,Payment company,online,20000,19940.0,2565.37,0.0963,0.0638,60.0,5.778,0.30090270809999997,0.3646790672,72.7170060086,Not specified,19927.283,1920.2220000000002,2021-11-25 14:22:21,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",20000,20000.0,2565.37,0.0960430273,0.33799999999999997,115.0,11.0449,0.575,0.9130138287999999,182.602765758,Not specified,19932.3972,1920.8605,2021-11-25 14:21:26,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,11,OFX,Payment company,,20000,20000.0,2565.37,0.09444075,1.9359,60.0,5.6664,0.3,2.2359106196000003,447.182123928,Not specified,19612.8179,1888.815,2021-11-25 14:09:19,Bank Account,Bank Account,0.09630513126338604,2021-11-25 14:08:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,12,Public Bank Hong Kong,Payment company,"phone, online",20000,20000.0,2565.37,0.09599416359999999,0.3887,60.0,5.7596,0.3,0.6887187645,137.7437528987,Not specified,19922.2562,1919.8833,2021-11-25 14:21:08,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,13,Shanghai Commercial Bank,Payment company,"phone, online",20000,20000.0,2565.37,0.0958772771,0.5025,170.0,16.2991,0.85,1.3524610085,270.4922017067,Not specified,19899.5078,1917.5455,2021-11-25 14:23:09,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
14,14,Skrill,Payment company,,20000,20000.0,2565.37,0.0936,2.8294,0.0,0.0,0.0,2.8294233788,565.8846757562001,Within 24 hours,19434.1153,1872.0,2021-11-25 13:31:01,Debit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,15,Skrill,Payment company,,20000,20000.0,2565.37,0.0936,2.8294,397.9980980981,37.2526,1.9899904905,4.8194138693,963.8827738542999,Within 24 hours,19434.1153,1872.0,2021-11-25 13:30:59,Credit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
16,16,Wing Lung bank,Bank,"phone, online",20000,20000.0,2565.37,0.09643201539999999,-0.1225,100.0,9.6432,0.5,0.3775214636,75.50429271189999,Not specified,20024.4957,1928.6403,2021-11-25 14:12:18,Bank Account,Bank Account,0.096314051388595,2021-11-25 14:11:53,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
17,17,Wirebarley Australia Pty Ltd,Payment company,,20000,20000.0,2565.37,0.09522539999999999,1.179,20.0,1.9045,0.1,1.2789525368999999,255.79050738889998,Not specified,19764.2095,1904.5079999999998,2021-11-25 14:23:02,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
18,18,Wise,Payment company,online,20000,19386.95978,2565.37,0.0963317,-0.0044,613.04022,59.0552,3.1621266406,3.1576867106999997,612.1794525783,Not specified,19387.8205,1867.5788,2021-11-25 13:59:18,Credit Card,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
19,19,Wise,Payment company,online,20000,19386.95978,2565.37,0.0963317,-0.0044,613.04022,59.0552,3.1621266406,3.1576867106999997,612.1794525783,Not specified,19387.8205,1867.5788,2021-11-25 13:59:18,Debit Card,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
20,20,Wise,Payment company,online,20000,19912.35855,2565.37,0.0963317,-0.0044,87.64145,8.4426,0.4401359577,0.4356960278,86.7573552412,Not specified,19913.2426,1918.1914,2021-11-25 13:59:17,Bank Account,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
21,21,WorldRemit,Payment company,online,20000,20000.0,2565.37,0.09308,2.1392,25.0,2.327,0.125,2.2642266014,452.8453202702,Not specified,19572.1547,1861.6,2021-11-19 08:07:13,Debit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
22,22,WorldRemit,Payment company,online,20000,20000.0,2565.37,0.09424,2.2164,25.0,2.356,0.125,2.3414319399,468.28638797519994,Within 24 hours,19556.7136,1884.8,2021-11-25 13:25:49,Debit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
23,23,WorldRemit,Payment company,online,20000,20000.0,2565.37,0.09424,2.2164,25.0,2.356,0.125,2.3414319399,468.28638797519994,Within 24 hours,19556.7136,1884.8,2021-11-25 13:25:49,Credit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
24,24,WorldRemit,Payment company,online,20000,20000.0,2565.37,0.09308,2.1392,25.0,2.327,0.125,2.2642266014,452.8453202702,Not specified,19572.1547,1861.6,2021-11-19 08:07:13,Credit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
25,25,Xendpay,Payment company,"phone, online",20000,20000.0,2565.37,0.09584,0.5017,0.0,0.0,0.0,0.5016593859,100.3318771711,Not specified,19899.6681,1916.8,2021-11-25 14:06:53,Bank Account,Bank Account,0.0963232144460262,2021-11-25 14:06:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
0,0,Bank of East Asia HK,Payment company,"phone, online",25000,25000.0,3206.71,0.09596008060000001,0.4165,100.0,9.596,0.4,0.8165308818000001,204.13272044439998,Not specified,24895.8673,2399.002,2021-11-25 14:23:07,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,1,China Construction Bank,Payment company,"phone, online",25000,25000.0,3206.71,0.0961630926,0.1789,100.0,9.6163,0.4,0.5789178374,144.7294593385,Not specified,24955.2705,2404.0773,2021-11-25 14:18:50,Bank Account,Bank Account,0.09633545391580946,2021-11-25 14:17:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,2,Chong Hing Bank,Bank,"phone, online",25000,25000.0,3206.71,0.09584695160000001,0.4999,110.0,10.5432,0.44,0.9399470578,234.98676446049998,Not specified,24875.0132,2396.1738,2021-11-25 14:13:22,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,3,CITIC Bank,Payment company,"phone, online",25000,25000.0,3206.71,0.09592602189999999,0.4557,100.0,9.5926,0.4,0.8557182723000001,213.9295680862,Not specified,24886.0704,2398.1505,2021-11-25 14:20:11,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,4,DBS Hong Kong,Payment company,"phone, online",25000,25000.0,3206.71,0.09579813109999999,0.5884,100.0,9.5798,0.4,0.9884329575,247.10823937970002,Not specified,24852.8918,2394.9533,2021-11-25 14:20:46,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",25000,25000.0,3206.71,0.09568645460000001,0.7005,100.0,9.5686,0.4,1.1004887969,275.1221992337,Not specified,24824.8778,2392.1614,2021-11-25 14:23:08,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,6,Hang Seng Bank,Payment company,"phone, online",25000,25000.0,3206.71,0.09576709439999999,0.5828,65.0,6.2249,0.26,0.8428478872,210.7119718106,Not specified,24854.287999999997,2394.1774,2021-11-25 14:13:07,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,7,HSBC Hong Kong,Payment company,"phone, online",25000,25000.0,3206.71,0.09559315550000001,0.7634,50.0,4.7797,0.2,0.9634162736,240.8540684109,Not specified,24809.1459,2389.8289,2021-11-25 14:13:09,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
8,8,InstaReM,Payment company,online,25000,24425.0,3206.71,0.0963,0.0638,575.0,55.3725,2.3541453429,2.4179217019999997,590.5773757151001,Not specified,24409.4226,2352.1275,2021-11-25 14:22:21,Debit Card,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
9,9,InstaReM,Payment company,online,25000,24925.0,3206.71,0.0963,0.0638,75.0,7.2225,0.30090270809999997,0.3646790672,90.8962575107,Not specified,24909.1037,2400.2775,2021-11-25 14:22:21,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:21:55,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",25000,25000.0,3206.71,0.0960430273,0.33799999999999997,115.0,11.0449,0.46,0.7980138287999999,199.50345719740002,Not specified,24915.4965,2401.0757,2021-11-25 14:21:26,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
11,11,OFX,Payment company,,25000,25000.0,3206.71,0.09450800000000001,1.8661,60.0,5.6705,0.24,2.1060804879,526.5201219837,Not specified,24533.4799,2362.7,2021-11-25 14:09:30,Bank Account,Bank Account,0.09630513126338604,2021-11-25 14:08:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
12,12,Public Bank Hong Kong,Payment company,"phone, online",25000,25000.0,3206.71,0.09599416359999999,0.3887,60.0,5.7596,0.24,0.6287187645000001,157.1796911234,Not specified,24902.8203,2399.8541,2021-11-25 14:21:08,Bank Account,Bank Account,0.0963687670354337,2021-11-25 14:20:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
13,13,Shanghai Commercial Bank,Payment company,"phone, online",25000,25000.0,3206.71,0.0958772771,0.5025,170.0,16.2991,0.68,1.1824610085,295.6152521334,Not specified,24874.3847,2396.9319,2021-11-25 14:23:09,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
14,14,Skrill,Payment company,,25000,25000.0,3206.71,0.0936,2.8294,0.0,0.0,0.0,2.8294233788,707.3558446953,Within 24 hours,24292.6442,2340.0,2021-11-25 13:31:01,Debit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
15,15,Skrill,Payment company,,25000,25000.0,3206.71,0.0936,2.8294,497.4975975976,46.5658,1.9899903903999998,4.8194137692000005,1204.8534422929,Within 24 hours,24292.6442,2340.0,2021-11-25 13:30:59,Credit Card,Bank Account,0.09632545494184183,2021-11-25 13:30:56,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 hours'}",GB,GBP,
16,16,Wing Lung bank,Bank,"phone, online",25000,25000.0,3206.71,0.09643201539999999,-0.1225,100.0,9.6432,0.4,0.2775214636,69.38036588979999,Not specified,25030.6196,2410.8004,2021-11-25 14:12:18,Bank Account,Bank Account,0.096314051388595,2021-11-25 14:11:53,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
17,17,Wirebarley Australia Pty Ltd,Payment company,,25000,25000.0,3206.71,0.09522539999999999,1.179,20.0,1.9045,0.08,1.2589525369,314.7381342362,Not specified,24705.2619,2380.635,2021-11-25 14:23:02,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
18,18,Wise,Payment company,online,25000,24890.95855,3206.71,0.0963317,-0.0044,109.04145,10.5041,0.43807654,0.4336366101,107.9363088918,Not specified,24892.0637,2397.7884,2021-11-25 13:59:17,Bank Account,Bank Account,0.09632742312994966,2021-11-25 13:58:54,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
19,19,WorldRemit,Payment company,online,25000,25000.0,3206.71,0.09308,2.1392,25.0,2.327,0.1,2.2392266014,559.8066503376999,Not specified,24465.1933,2327.0,2021-11-19 08:07:13,Debit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
20,20,WorldRemit,Payment company,online,25000,25000.0,3206.71,0.09424,2.2164,25.0,2.356,0.1,2.3164319399,579.107984969,Within 24 hours,24445.892000000003,2356.0,2021-11-25 13:25:49,Debit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
21,21,WorldRemit,Payment company,online,25000,25000.0,3206.71,0.09424,2.2164,25.0,2.356,0.1,2.3164319399,579.107984969,Within 24 hours,24445.892000000003,2356.0,2021-11-25 13:25:49,Credit Card,Bank Account,0.09637611090449748,2021-11-25 13:24:55,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any GBP account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",GB,GBP,
22,22,WorldRemit,Payment company,online,25000,25000.0,3206.71,0.09308,2.1392,25.0,2.327,0.1,2.2392266014,559.8066503376999,Not specified,24465.1933,2327.0,2021-11-19 08:07:13,Credit Card,Bank Account,0.09511471937875043,2021-11-19 08:06:56,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
23,23,Xendpay,Payment company,"phone, online",25000,25000.0,3206.71,0.09584,0.5017,0.0,0.0,0.0,0.5016593859,125.41484646389999,Not specified,24874.5852,2396.0,2021-11-25 14:06:53,Bank Account,Bank Account,0.0963232144460262,2021-11-25 14:06:53,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
0,0,Bank of East Asia HK,Payment company,"phone, online",10000,10000.0,1282.68,0.09596008060000001,0.4165,100.0,9.596,1.0,1.4165308818,141.65308817780002,Not specified,9958.3469,959.6008,2021-11-25 14:23:07,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
1,1,China Construction Bank,Payment company,"phone, online",10000,10000.0,1282.68,0.0961630926,0.1789,100.0,9.6163,1.0,1.1789178374,117.89178373540001,Not specified,9982.1082,961.6309,2021-11-25 14:18:50,Bank Account,Bank Account,0.09633545391580946,2021-11-25 14:17:56,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
2,2,Chong Hing Bank,Bank,"phone, online",10000,10000.0,1282.68,0.09584695160000001,0.4999,110.0,10.5432,1.1,1.5999470578,159.9947057842,Not specified,9950.0053,958.4695,2021-11-25 14:13:22,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
3,3,CITIC Bank,Payment company,"phone, online",10000,10000.0,1282.68,0.09592602189999999,0.4557,100.0,9.5926,1.0,1.4557182723,145.5718272345,Not specified,9954.4282,959.2602,2021-11-25 14:20:11,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
4,4,DBS Hong Kong,Payment company,"phone, online",10000,10000.0,1282.68,0.09579813109999999,0.5884,100.0,9.5798,1.0,1.5884329575,158.8432957519,Not specified,9941.1567,957.9813,2021-11-25 14:20:46,Bank Account,Bank Account,0.09636517556517556,2021-11-25 14:19:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",10000,10000.0,1282.68,0.09568645460000001,0.7005,100.0,9.5686,1.0,1.7004887969,170.0488796935,Not specified,9929.9511,956.8645,2021-11-25 14:23:08,Bank Account,Bank Account,0.0963614558281225,2021-11-25 14:22:56,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
6,6,Hang Seng Bank,Payment company,"phone, online",10000,10000.0,1282.68,0.09576709439999999,0.5828,65.0,6.2249,0.65,1.2328478872,123.2847887242,Not specified,9941.7152,957.6709,2021-11-25 14:13:07,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
7,7,HSBC Hong Kong,Payment company,"phone, online",10000,10000.0,1282.68,0.09559315550000001,0.7634,50.0,4.7797,0.5,1.2634162736,126.34162736430001,Not specified,9923.6584,955.9316,2021-11-25 14:13:09,Bank Account,Bank Account,0.09632854330582434,2021-11-25 14:12:55,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",GB,GBP,
